time,open,close,low,high,volume
1724040900,2640.64000000,2639.21000000,2639.20000000,2640.71000000,388.13100000
1724040960,2639.20000000,2639.10000000,2639.01000000,2640.07000000,307.94900000
1724041020,2639.10000000,2640.25000000,2638.41000000,2640.29000000,831.95200000
1724041080,2640.28000000,2639.78000000,2639.04000000,2640.98000000,425.33800000
1724041140,2639.78000000,2639.35000000,2638.16000000,2639.78000000,736.96100000
1724041200,2639.35000000,2637.61000000,2637.59000000,2639.58000000,1126.45300000
1724041260,2637.83000000,2637.30000000,2637.08000000,2638.13000000,854.07400000
1724041320,2637.31000000,2636.62000000,2634.28000000,2638.13000000,4228.06900000
1724041380,2636.61000000,2636.26000000,2635.66000000,2637.12000000,968.34400000
1724041440,2636.26000000,2635.40000000,2634.99000000,2636.43000000,645.38400000
1724041500,2635.40000000,2636.59000000,2633.88000000,2636.74000000,1787.69400000
1724041560,2636.59000000,2637.75000000,2636.32000000,2637.90000000,813.56700000
1724041620,2637.74000000,2636.62000000,2635.75000000,2637.74000000,452.90600000
1724041680,2636.62000000,2638.48000000,2636.61000000,2638.48000000,1072.31100000
1724041740,2638.48000000,2636.26000000,2636.25000000,2638.48000000,272.23500000
1724041800,2636.25000000,2635.14000000,2634.62000000,2636.64000000,764.37700000
1724041860,2635.15000000,2634.84000000,2632.65000000,2635.15000000,1418.41900000
1724041920,2634.85000000,2636.03000000,2633.14000000,2636.24000000,1947.98700000
1724041980,2636.03000000,2634.64000000,2634.32000000,2636.12000000,700.32100000
1724042040,2634.63000000,2636.16000000,2634.46000000,2636.23000000,642.01400000
1724042100,2636.16000000,2636.39000000,2635.41000000,2636.40000000,917.60300000
1724042160,2636.40000000,2637.19000000,2636.39000000,2638.40000000,1082.12600000
1724042220,2637.19000000,2636.01000000,2635.80000000,2637.19000000,343.57700000
1724042280,2636.01000000,2635.04000000,2635.04000000,2636.84000000,692.81400000
1724042340,2635.01000000,2631.87000000,2631.09000000,2635.01000000,1825.05300000
1724042400,2631.87000000,2632.02000000,2630.88000000,2632.02000000,1253.97500000
1724042460,2632.02000000,2631.32000000,2631.00000000,2632.02000000,929.95600000
1724042520,2631.33000000,2631.97000000,2631.14000000,2632.41000000,836.31800000
1724042580,2631.96000000,2631.60000000,2631.17000000,2632.50000000,566.66600000
1724042640,2631.60000000,2631.16000000,2630.00000000,2631.73000000,1620.65100000
1724042700,2631.15000000,2632.74000000,2631.15000000,2632.74000000,453.79600000
1724042760,2632.74000000,2633.62000000,2631.87000000,2633.62000000,617.06000000
1724042820,2633.64000000,2633.17000000,2632.78000000,2633.64000000,571.73800000
1724042880,2633.16000000,2633.19000000,2632.90000000,2633.83000000,366.17700000
1724042940,2633.19000000,2631.84000000,2631.84000000,2633.19000000,343.49500000
1724043000,2631.84000000,2633.25000000,2631.84000000,2633.56000000,346.78600000
1724043060,2633.25000000,2632.57000000,2632.57000000,2633.38000000,270.03700000
1724043120,2632.57000000,2634.26000000,2632.57000000,2634.26000000,750.35500000
1724043180,2634.26000000,2633.62000000,2633.16000000,2634.26000000,278.26800000
1724043240,2633.62000000,2634.31000000,2633.61000000,2635.10000000,606.44500000
1724043300,2634.31000000,2634.80000000,2634.31000000,2635.23000000,546.47500000
1724043360,2634.79000000,2634.34000000,2634.15000000,2634.80000000,328.26100000
1724043420,2634.34000000,2634.80000000,2634.33000000,2635.22000000,181.62600000
1724043480,2634.79000000,2634.80000000,2634.39000000,2635.00000000,96.65100000
1724043540,2634.80000000,2635.45000000,2634.60000000,2635.45000000,320.01300000
1724043600,2635.45000000,2633.69000000,2633.69000000,2635.73000000,547.20200000
1724043660,2633.69000000,2633.80000000,2633.14000000,2634.55000000,551.42500000
1724043720,2633.80000000,2634.24000000,2633.05000000,2634.24000000,418.11100000
1724043780,2634.23000000,2637.27000000,2634.02000000,2637.28000000,1053.15000000
1724043840,2637.28000000,2636.52000000,2635.52000000,2637.28000000,1198.00400000
1724043900,2636.53000000,2634.78000000,2634.78000000,2636.97000000,581.28900000
1724043960,2634.78000000,2635.45000000,2634.78000000,2636.22000000,696.05800000
1724044020,2635.45000000,2633.85000000,2633.74000000,2635.45000000,196.83000000
1724044080,2633.86000000,2633.23000000,2633.23000000,2634.38000000,234.31400000
1724044140,2633.23000000,2631.75000000,2631.74000000,2633.24000000,567.24700000
1724044200,2631.75000000,2630.74000000,2630.73000000,2631.90000000,633.14800000
1724044260,2630.73000000,2628.39000000,2627.50000000,2631.66000000,4268.47000000
1724044320,2628.40000000,2628.75000000,2628.40000000,2628.99000000,757.89800000
1724044380,2628.75000000,2628.00000000,2627.89000000,2629.03000000,1507.47400000
1724044440,2627.99000000,2627.99000000,2627.98000000,2628.80000000,1745.82300000
1724044500,2627.98000000,2625.12000000,2622.88000000,2628.60000000,8813.68000000
1724044560,2625.13000000,2624.70000000,2622.72000000,2625.28000000,3139.90500000
1724044620,2624.69000000,2627.63000000,2623.17000000,2627.63000000,1520.18300000
1724044680,2627.63000000,2627.45000000,2626.83000000,2628.06000000,1130.40000000
1724044740,2627.44000000,2628.80000000,2627.44000000,2628.83000000,625.53800000
1724044800,2628.80000000,2628.88000000,2628.00000000,2629.07000000,684.65100000
