time,open,close,low,high,volume
1717099200,3763.90000000,3750.39000000,3720.72000000,3764.33000000,252462.80400000
1717113600,3750.38000000,3762.76000000,3742.17000000,3773.29000000,196335.70000000
1717128000,3762.77000000,3731.89000000,3726.93000000,3769.43000000,180772.05300000
1717142400,3731.88000000,3805.47000000,3729.50000000,3817.00000000,380521.14700000
1717156800,3805.47000000,3747.25000000,3745.87000000,3859.53000000,839079.98100000
1717171200,3747.25000000,3788.41000000,3725.16000000,3797.00000000,402915.02900000
1717185600,3788.46000000,3764.35000000,3743.29000000,3804.34000000,245878.34100000
1717200000,3764.35000000,3781.01000000,3754.36000000,3784.99000000,159177.75000000
1717214400,3781.01000000,3775.61000000,3772.04000000,3796.86000000,173301.11500000
1717228800,3775.61000000,3790.39000000,3775.10000000,3812.81000000,216069.13400000
1717243200,3790.39000000,3801.38000000,3788.85000000,3817.00000000,184197.89300000
1717257600,3801.39000000,3806.65000000,3792.13000000,3812.84000000,106424.41700000
1717272000,3806.65000000,3817.49000000,3801.73000000,3837.20000000,151800.68900000
1717286400,3817.49000000,3809.00000000,3798.59000000,3841.70000000,280046.27100000
1717300800,3809.00000000,3795.13000000,3793.61000000,3826.03000000,186157.35600000
1717315200,3795.13000000,3806.26000000,3772.35000000,3812.00000000,344857.84300000
1717329600,3806.27000000,3801.48000000,3778.40000000,3812.29000000,199578.71300000
1717344000,3801.53000000,3784.00000000,3753.80000000,3806.16000000,238652.82600000
1717358400,3784.00000000,3783.98000000,3769.14000000,3799.80000000,150704.59500000
1717372800,3783.98000000,3802.13000000,3763.00000000,3824.82000000,283057.39300000
1717387200,3802.13000000,3819.99000000,3797.33000000,3847.42000000,294648.17000000
1717401600,3820.00000000,3811.61000000,3806.84000000,3842.73000000,201453.17500000
1717416000,3811.61000000,3798.22000000,3760.00000000,3854.00000000,708133.60700000
1717430400,3798.22000000,3775.79000000,3760.44000000,3800.00000000,265517.40000000
1717444800,3775.80000000,3769.15000000,3761.25000000,3787.57000000,163970.38000000
1717459200,3769.14000000,3775.27000000,3720.00000000,3787.78000000,306764.80400000
1717473600,3775.27000000,3777.00000000,3754.09000000,3781.20000000,159331.89600000
1717488000,3777.00000000,3767.02000000,3743.15000000,3785.50000000,243088.90100000
1717502400,3767.02000000,3813.10000000,3755.13000000,3821.91000000,519010.96300000
1717516800,3813.11000000,3802.53000000,3777.77000000,3835.11000000,399039.30500000
1717531200,3802.53000000,3813.12000000,3795.10000000,3825.10000000,130274.45300000
1717545600,3813.11000000,3813.01000000,3800.01000000,3845.00000000,244966.86700000
1717560000,3813.01000000,3811.35000000,3778.91000000,3823.40000000,358610.49200000
1717574400,3811.36000000,3806.87000000,3790.03000000,3816.14000000,176254.59800000
1717588800,3806.86000000,3816.63000000,3783.21000000,3827.47000000,391004.04700000
1717603200,3816.62000000,3880.00000000,3798.21000000,3881.77000000,546796.45000000
1717617600,3880.01000000,3868.61000000,3844.43000000,3892.06000000,221527.80800000
1717632000,3868.60000000,3864.01000000,3856.12000000,3881.99000000,149346.08400000
1717646400,3864.00000000,3854.43000000,3843.00000000,3868.41000000,187240.83100000
1717660800,3854.43000000,3852.74000000,3845.02000000,3859.93000000,118708.04900000
1717675200,3852.73000000,3847.10000000,3817.72000000,3869.86000000,392779.17200000
1717689600,3847.10000000,3793.50000000,3790.00000000,3857.00000000,396287.51100000
1717704000,3793.50000000,3815.76000000,3760.00000000,3817.93000000,306399.84600000
1717718400,3815.77000000,3808.66000000,3793.10000000,3816.45000000,138128.80900000
1717732800,3808.66000000,3819.25000000,3807.94000000,3828.32000000,132658.48600000
1717747200,3819.25000000,3838.30000000,3803.51000000,3843.89000000,192547.94200000
1717761600,3838.30000000,3802.96000000,3774.30000000,3844.32000000,668039.49500000
1717776000,3802.96000000,3689.08000000,3555.02000000,3810.88000000,1280269.84100000
1717790400,3688.89000000,3679.82000000,3670.83000000,3702.41000000,205954.21200000
1717804800,3679.82000000,3690.84000000,3675.00000000,3693.76000000,98423.19500000
1717819200,3690.85000000,3710.26000000,3678.35000000,3711.28000000,138815.90100000
1717833600,3710.26000000,3684.55000000,3680.20000000,3710.67000000,144294.00200000
1717848000,3684.55000000,3689.33000000,3659.00000000,3699.20000000,217397.08500000
1717862400,3689.33000000,3683.31000000,3672.70000000,3696.30000000,103447.35800000
1717876800,3683.31000000,3682.11000000,3671.00000000,3685.95000000,91184.41400000
1717891200,3682.12000000,3675.06000000,3666.71000000,3686.08000000,95235.96000000
1717905600,3675.07000000,3687.26000000,3670.44000000,3693.01000000,112395.64600000
1717920000,3687.30000000,3695.15000000,3684.10000000,3696.30000000,71350.07700000
1717934400,3695.15000000,3691.63000000,3682.05000000,3714.93000000,213114.48600000
