time,open,close,low,high,volume
1719043200,64519.99000000,64289.15000000,64284.00000000,64546.81000000,475.33250000
1719046800,64289.16000000,64325.99000000,64214.43000000,64338.28000000,284.74271000
1719050400,64325.99000000,64311.71000000,64280.00000000,64372.66000000,343.46448000
1719054000,64311.72000000,64265.26000000,64237.58000000,64320.00000000,272.80866000
1719057600,64265.27000000,64297.84000000,64265.26000000,64336.00000000,226.94866000
1719061200,64297.85000000,64284.00000000,64246.52000000,64303.22000000,267.01339000
1719064800,64284.00000000,64287.96000000,64250.25000000,64397.82000000,268.62232000
1719068400,64287.96000000,64307.08000000,64255.01000000,64307.09000000,167.80696000
1719072000,64307.09000000,64321.28000000,64272.29000000,64362.00000000,179.08080000
1719075600,64321.29000000,64256.37000000,64255.00000000,64348.87000000,176.04539000
1719079200,64256.38000000,64260.81000000,64250.71000000,64328.94000000,199.49552000
1719082800,64260.82000000,64295.01000000,64218.50000000,64295.02000000,174.47579000
1719086400,64295.01000000,64283.99000000,64246.01000000,64303.48000000,127.19799000
1719090000,64284.00000000,64330.00000000,64266.80000000,64330.00000000,118.36581000
1719093600,64330.00000000,64315.79000000,64272.09000000,64330.00000000,99.20098000
1719097200,64315.79000000,64262.01000000,64260.00000000,64328.00000000,191.61343000
1719100800,64262.01000000,64476.43000000,64262.00000000,64520.00000000,472.64444000
1719104400,64476.44000000,64476.19000000,64329.36000000,64521.00000000,310.34267000
1719108000,64476.20000000,64507.17000000,64370.00000000,64507.17000000,257.21046000
1719111600,64507.17000000,64416.14000000,64416.13000000,64519.57000000,182.71393000
1719115200,64416.14000000,64378.02000000,64375.19000000,64428.25000000,151.16526000
1719118800,64378.02000000,64380.00000000,64349.49000000,64419.98000000,127.56865000
1719122400,64380.01000000,64386.50000000,64380.00000000,64413.58000000,104.96806000
1719126000,64386.51000000,64415.27000000,64376.41000000,64433.03000000,142.71216000
1719129600,64415.27000000,64395.43000000,64384.19000000,64435.72000000,146.36716000
1719133200,64395.44000000,64418.81000000,64395.43000000,64437.28000000,303.74792000
1719136800,64418.81000000,64305.60000000,64281.32000000,64418.81000000,283.29094000
1719140400,64305.60000000,64341.45000000,64252.85000000,64341.46000000,212.32588000
1719144000,64341.46000000,64375.99000000,64318.15000000,64376.00000000,177.48139000
1719147600,64376.00000000,64297.79000000,64254.02000000,64429.10000000,308.12524000
1719151200,64297.79000000,64192.01000000,64140.90000000,64310.00000000,370.05892000
1719154800,64192.00000000,64094.00000000,64049.41000000,64200.00000000,527.46436000
1719158400,64094.01000000,63927.49000000,63918.58000000,64180.01000000,529.59170000
1719162000,63927.48000000,64120.39000000,63927.48000000,64178.76000000,517.17854000
1719165600,64120.39000000,64111.98000000,64068.00000000,64153.39000000,193.89915000
1719169200,64111.99000000,64149.78000000,64094.45000000,64187.62000000,189.70895000
1719172800,64149.78000000,63740.01000000,63601.01000000,64159.00000000,740.60659000
1719176400,63740.02000000,63844.67000000,63536.00000000,63860.00000000,597.62536000
1719180000,63844.67000000,63657.99000000,63639.99000000,63844.67000000,358.10896000
1719183600,63658.00000000,63210.01000000,63178.32000000,63700.01000000,1019.54778000
1719187200,63210.01000000,63080.00000000,62903.69000000,63336.32000000,1925.84276000
1719190800,63080.01000000,63315.99000000,62920.00000000,63348.32000000,935.34633000
1719194400,63315.99000000,62880.94000000,62695.02000000,63369.80000000,1067.46485000
1719198000,62880.95000000,62862.00000000,62767.65000000,63077.44000000,697.96527000
1719201600,62862.00000000,62840.97000000,62634.00000000,62952.00000000,793.08191000
1719205200,62840.96000000,62314.01000000,62258.01000000,62881.86000000,1848.67059000
1719208800,62314.01000000,62405.00000000,62160.72000000,62426.00000000,1118.00877000
1719212400,62405.00000000,62456.00000000,62177.37000000,62596.24000000,1308.32245000
1719216000,62456.00000000,62730.92000000,62340.01000000,62975.60000000,1372.26622000
1719219600,62730.92000000,61402.28000000,60567.01000000,62867.00000000,6567.42005000
1719223200,61402.28000000,61167.15000000,61125.00000000,61582.00000000,2512.20979000
1719226800,61167.15000000,61291.95000000,60836.09000000,61382.65000000,1684.89795000
1719230400,61291.95000000,61215.21000000,61121.21000000,61514.55000000,1297.70351000
1719234000,61215.21000000,61569.20000000,60915.93000000,61649.63000000,1473.03430000
1719237600,61569.19000000,61303.41000000,61100.00000000,61700.00000000,1418.61356000
1719241200,61303.41000000,60843.99000000,60670.36000000,61368.00000000,1607.60340000
1719244800,60843.99000000,60168.01000000,60000.00000000,61044.44000000,4635.48117000
1719248400,60168.01000000,60244.89000000,59859.00000000,60548.46000000,6177.39401000
1719252000,60244.89000000,60412.01000000,59711.20000000,60487.00000000,2431.20962000
1719255600,60412.01000000,59306.72000000,59058.00000000,60478.34000000,3165.80995000
1719259200,59306.72000000,59514.00000000,58402.00000000,59660.00000000,4532.01753000
1719262800,59514.00000000,60119.24000000,59411.11000000,60119.24000000,1967.93007000
1719266400,60119.24000000,60048.98000000,59985.79000000,60277.11000000,798.42749000
1719270000,60048.98000000,60293.30000000,60002.59000000,60442.71000000,824.63259000
1719273600,60293.30000000,60409.11000000,60257.06000000,60664.30000000,1114.44867000
1719277200,60409.11000000,60492.00000000,60282.00000000,60511.00000000,470.01385000
1719280800,60492.00000000,60676.01000000,60412.00000000,60725.05000000,759.35590000
1719284400,60676.01000000,61302.59000000,60624.22000000,61598.87000000,2473.83812000
1719288000,61302.59000000,61371.27000000,61160.05000000,61420.00000000,1053.71457000
1719291600,61371.27000000,61024.01000000,60931.90000000,61420.00000000,779.22902000
1719295200,61024.01000000,61139.67000000,60958.00000000,61188.39000000,853.86078000
1719298800,61139.67000000,60685.16000000,60624.63000000,61255.60000000,1391.58252000
1719302400,60685.16000000,60860.12000000,60668.01000000,60911.63000000,889.81277000
1719306000,60860.11000000,61468.01000000,60838.48000000,61583.18000000,1341.74689000
1719309600,61468.01000000,61317.17000000,61156.38000000,61468.01000000,1319.27220000
1719313200,61317.17000000,61187.64000000,61125.17000000,61488.71000000,1128.24023000
1719316800,61187.64000000,61048.51000000,60953.23000000,61270.13000000,1426.88080000
1719320400,61048.51000000,61200.00000000,61012.00000000,61432.42000000,1361.76099000
1719324000,61200.00000000,61272.00000000,61155.75000000,61354.66000000,390.48949000
